row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,BLANK_20250905144046.mzML Peak area,BLANK_20250905131026.mzML Peak area,BLANK_20250905141457.mzML Peak area,BLANK.mzML Peak area,AB_2.mzML Peak area,AB_7.mzML Peak area,AB_1.mzML Peak area,AB_5.mzML Peak area,AB_4.mzML Peak area,AB_3.mzML Peak area,AB_8.mzML Peak area,AB_9.mzML Peak area,AB_6.mzML Peak area
2612,188.0707353,1.5565963,,,,15,110,[M+H]+,,2,2606;2612,187.06348,0,82.61956,15.616146,0,373541.88,483420,1059350,919027.56,2879277,1014137.1,603428.8,1482660.1,462881.78
825,188.103367,0.6427017,,,,13,,,,,,,0,0,0,0,7444.5293,64123.105,30688.771,21580.871,92776.945,30795.94,12988.812,27358.14,19831.027
386,188.1763669,0.48276547,,,,13,20,[M+NH4]+,,2,386;408,170.14247,0,0,0,0,31732.756,21231.643,39023.234,31650.39,28454.824,29585.469,24533.896,33210.71,59975.82
8058,189.0692736,3.5480409,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,74689.64,0
7774,189.091199,3.375551,,,,85,,,,,,,0,0,0,0,12488.869,13548.472,41986.777,33082.723,47214.805,25622.291,9532.422,62226.84,15263.042
377,189.1602541,0.47780293,,,,13,14,[M+H]+,,3,336;346;377,188.15307,0,23.087933,95.48966,0,89565.82,65591.22,117319.03,109648.48,112829.79,52079.6,35996.84,102546.82,127721.47
13522,189.163927,7.042864,,,,61,,,,,,,0,0,0,0,5690.081,4970.276,9913.333,10378.344,8620.009,22544.266,4260.688,85269.4,0
3516,190.049967,1.7880268,,,,15,,,,,,,0,0,0,0,23982.084,47008.695,98008.914,141708.12,136509.27,165343.45,28339.2,104468.555,74088.14
969,191.03738,0.66370475,,,,13,55,[M+H]+,,2,982;969,190.02999,0,0,0,0,2804.278,3201.1863,5327.45,7244.54,6645.949,4503.586,5592.0303,4511.5923,3956.8237
5336,191.1066528,2.3981822,,,,15,,,,,,,4460.8813,1440.8097,2457.9531,0,1167647,1220642.8,2553258.5,2444381.8,3245379,1624891.2,1068480.4,2514503.2,2285172.5
7416,191.1067241,3.2377245,,,,85,,,,,,,2986.8105,1664.5837,268.08823,0,1289257.8,1408912.6,3574387.5,2797105.8,3805055.5,2192821.2,1042495.25,5824824.5,1798777.6
6185,191.1067475,2.7233038,,,,,,,,,,,3666.745,3138.5107,173.24597,0,32193.729,41975.973,91679.664,93547.8,166154.62,104711.79,40570.363,114253.22,12636.767
10971,191.1067951,5.2263064,,,,65,,,,,,,794.42426,501.68036,471.11105,0,2007.986,2173.107,14657.979,13673.834,26475.625,8189.953,6330.691,240173.17,8659.104
450,192.0153126,0.51577747,,,,13,31,[M+Na]+,,2,450;506,169.02553,0,0,0,0,5675.1963,1002.46643,7738.8345,2813.5942,11902.403,63.76908,8358.939,0,41.48031
1578,192.0655581,0.94443923,,,,13,,,,,,,0,0,0,0,25966.855,30155.92,66145.13,92470.28,127582.98,68435.83,29488.55,74347.71,6043.793
367,192.0749875,0.47824934,,,,13,16,[M+H]+,,3,367;283;298,191.06781,0,0,0,0,10257.409,7981.544,22171.945,25460.445,19624.213,7886.171,9086.532,3341.4905,7872.607
3463,192.1052847,1.779438,,,,15,136,[M+NH4]+,,2,3463;3455,174.07151,0,0,0,0,59165.027,11312.592,9478.76,49694.59,26917.22,58422.105,18721.66,254489.53,40198.734
3454,194.0272099,1.7735534,,,,15,,,,,,,0,0,0,0,15594.594,220.9223,0,53228.977,13209.565,3727.6096,21150.965,106522.13,47948.83
341,194.0333894,0.5001166,,,,13,,,,,,,0,0,0,0,4751.633,2087.3892,2061.0576,1852.123,5457.116,1750.6598,362.91867,23237.664,1462.4044
11438,194.0660692,5.629061,,,,62,,,,,,,0,0,0,0,41729.74,78098.36,106096.95,192289.25,497241.84,39759.438,34269.617,269384.62,360533.88
10178,194.0661521,4.7102213,,,,55,,,,,,,0,0,0,0,1925.3784,4365.7803,10338.986,15009.5,42291.11,3637.59,1196.7717,22598.326,23560.592
1493,194.1038354,0.94958144,,,,,,,,,,,0,0,0,0,33086.38,44523.92,195910.75,76480.61,114357.72,119102.234,41201.543,168126.72,48226.87
7084,195.0432898,3.0867023,,,,,,,,,,,0,0,0,0,0,31181.158,0,0,0,0,1603.3555,0,0
2096,195.0766614,1.2875078,,,,41,,,,,,,0,0,0,0,8852.608,8916.225,33842.516,42673.43,34554.25,12926.055,11844.023,52973.434,37337.29
3717,195.0876769,1.8719368,,,,15,,,,,,,0,14.322495,6.810934,22.341612,115106.21,157969.19,138857,38172.266,40716.098,4170.4854,16357.158,12338.5,4938.4517
2651,195.1225767,1.5642974,,,,15,,,,,,,0,0,0,0,13.92309,141.48111,40077.31,22487.402,2833.5618,0,26006.791,0,1436.182
1730,195.122819,1.0178666,,,,13,94,[M+H]+,,2,1727;1730,194.1155,0,0,0,0,216.71945,968.50464,152780.56,46265.51,4305.5005,414.2567,88015.03,0,280.64563
17187,195.1229369,9.280706,,,,87,,,,,,,47851.594,44775.27,48514.66,94872.22,36778.79,40112.145,34857.652,40133.082,37480.125,37961.88,39290.832,39603.05,40140.51
7209,195.1380815,3.115774,,,,15,,,,,,,7.6714354,7.1762953,6.826214,9.22018,451.091,2446.8728,57953.7,31031.81,22638.01,14600.327,835.2787,18036.361,5298.5225
7575,195.1381095,3.2717316,,,,85,,,,,,,6.969806,7.059589,7.91187,26.722435,0,313.52365,5179.158,15010.843,18467.947,28298.1,24.287018,6610.884,526.326
2529,196.0606157,1.5529866,,,,15,,,,,,,0,0,0,0,4283.159,3097.2847,12048.399,24204.992,29675.166,27774.967,6848.32,75306.46,4741.2407
395,196.8786212,0.48444092,,,,13,19,[M+K]+,,2,358;395,157.91537,0,0,0,0,22782.7,9326.56,14258.263,8062.0054,21857.623,10244.333,514.4635,24920.205,35417.04
2638,197.0668214,1.5681927,,,,15,,,,,,,0,0,0,0,9617.541,17103.459,238123.23,34422.836,56747.203,3619.632,2842.9412,3811.7585,2603.6724
1976,197.0672062,1.1904812,,,,79,,,,,,,0,0,0,0,7791.1426,17616.518,110336.48,14142.801,14995.16,2221.0283,170.1747,6312.285,0
8431,197.0810622,3.7475667,,,,85,,,,,,,0,0,0,0,2752.2239,2839.6768,11114.758,5623.6606,13518.49,12717.4,4824.652,39140.117,4668.7
333,197.1269208,0.47077787,,,,13,17,[M+Na]+,,2,343;333,174.13754,0,0,0,0,1104.397,561.478,2545.6147,2405.8638,2409.9985,1195.6864,2358.6577,254.52638,1758.6549
8059,198.0525196,3.5480409,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,187961.97,0
3585,198.0584635,1.8235149,,,,15,,,,,,,266.98584,0,24.210938,0,2241.951,136.81998,0,2301.666,7465.672,682.4813,150784.39,6205.3438,16005.082
3100,198.0585625,1.681192,,,,15,,,,,,,1062.9827,0,42.98954,0,10749.87,0,0,58128.96,22139.621,4669.895,246980.19,153192.31,126368.92
1510,199.1078015,0.8923453,,,,13,,,,,,,0,0,0,0,8708.325,22553.293,62376.402,66593.91,27430.94,12498.053,22182.816,16844.59,16069.918
2314,200.0377938,1.4797238,,,,15,,,,,,,0,0,0,0,13472.774,0,0,65775.234,24366.955,390.82697,20161.096,108581.12,73000.51
250,200.0413661,0.46362552,,,,13,10,[M+Na]+,,3,260;276;250,177.05209,0,0,7.8412867,0,9506.662,7971.694,6912.3687,20928.145,15785.559,15779.964,28499.812,1137.2991,2049.6409
409,200.0690383,0.50679934,,,,13,25,[M+K]+,,2,409;416,161.10586,0,0,0,0,26348.379,914.6619,289.94214,382.3366,153.43913,218.40578,7424.619,8033.3984,197.84161
6217,200.1283329,2.76526,,,,15,,,,,,,0,0,0,0,6120.8853,4958.796,55830.543,33226.78,45366.945,35417.78,8530.644,92082.375,19023.264
16709,200.2011419,8.866184,,,,20,,,,,,,6520.7915,6664.0273,6539.5376,24040.154,6882.1196,6607.522,7068.546,7200.519,7272.905,7119.879,6715.1943,7666.644,6818.2017
9913,201.0465299,4.5710983,,,,,,,,,,,0,0,0,0,0,0,0,87055.56,0,0,0,0,0
8157,201.0548936,3.5841196,,,,85,,,,,,,0,0,0,0,78.488235,344.08884,5861.685,20526.408,33024.793,4499.3135,5419.2314,0,19820.053
16298,201.1638807,8.515375,,,,,,,,,,,0,0,0,0,196.82759,0,2968.748,1043.0942,11.965277,0,632.7878,28921.748,643.3514
3115,202.0474418,1.6914797,,,,15,125,[M+Na]+,,2,3135;3115,179.0583,0,0,0,0,328.04453,10613.268,10009.469,0,4451.4956,15229.627,0,6235.2812,0
1729,202.1074566,1.0127151,,,,13,,,,,,,0,0,0,0,6229.24,8134.4644,9607.468,5370.653,17955.441,39825.906,6598.872,4331.811,21737.43
970,202.1188724,0.6640749,,,,13,,,,,,,0,0,0,0,29397.117,115160.36,132952.27,72569.74,184462.44,115323.92,49894.06,129474.664,55363.91
431,203.0532201,0.5013045,,,,13,24,[M+Na]+,,2,390;431,180.064,0,0,49.475163,0,762.9964,10333.941,12102.744,28249.752,26331.248,42016.61,18094.098,8936.763,5546.8936
7684,203.0810915,3.3527818,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,49820.29,0
1133,203.0816456,0.7411308,,,,13,,,,,,,0,0,0,0,16823.883,22314.607,63524.445,44075.24,56304.008,37527.836,16817.555,128663.48,37592.477
3975,203.1066325,1.9490033,,,,15,,,,,,,18.54037,17.572609,24.077785,0,207089.9,199626.34,362880.47,309922.25,493847.72,305292.44,118447.4,319884.62,361146.75
4811,203.1067123,2.1652062,,,,15,,,,,,,23.864727,8.127507,6.6419516,0,133587.48,122131.93,390908.25,250192.61,224838.34,203849.2,72058.69,364821.5,141815.88
5158,203.1100325,2.2972298,,,,15,196,[M+H]+,,2,5143;5158,202.10268,0,0,0,0,31141.51,27420.018,32038.773,19100.154,50756.9,86336.49,18379.188,79264.44,17437.36
751,203.1395022,0.58168113,,,,13,,,,,,,75.94721,209.78343,152.71294,9.354777,38509.777,37102.07,104267.41,126113.8,134808.81,45353.305,16259.352,189941.7,110562.38
553,203.1506664,0.52908677,,,,13,30,[M+H]+,,3,493;421;553,202.14362,8.019384,89.08922,118.19551,0,82383.72,53161.95,177441.05,172169.36,191633.6,100664.664,41796.887,408915.84,167625.4
13536,203.179538,7.04537,,,,61,,,,,,,0,0,0,0,6188.993,5434.4966,12705.4795,12238.554,9676.039,24848.527,4952.7617,91236.47,1416.1007
1598,204.0866897,1.0019904,,,,,,,,,,,0,0,0,0,27953.238,367.45392,733.6116,33747.812,25582.682,852.2331,36765.082,67919.5,91062.016
9749,204.0867652,4.454429,,,,46,,,,,,,4.7688675,0,0,0,0,69282.96,153629,185929.42,223.06815,160915.31,72516.82,906144.6,140896.98
7176,204.0868181,3.09042,,,,15,,,,,,,0,0,0,0,0,813.90985,26926.236,20530.541,0,24927.672,3122.1306,164028.53,5838.4175
11070,204.0868204,5.2866354,,,,,,,,,,,0,0,0,0,0,187.20233,1045.9745,1895.761,151.76147,1255.2603,1734.4882,78838.61,611.4852
8543,204.0868374,3.822469,,,,85,,,,,,,0,0,0,0,21.987576,15208.7295,43057.215,44956.508,2339.4038,37001.305,19920.467,322081.06,61771.19
478,204.1233573,0.600635,,,,13,,,,,,,401.36926,455.3598,1017.2282,0,851728.6,344317.3,234696.1,344518.78,325310,499385.22,545842.7,1756347.1,61679.94
5856,204.1383249,2.6456652,,,,15,222,[M+NH4]+,,2,5856;5918,186.10455,10.547987,7.4521475,0,0,18994.945,208.9544,10096.426,3363.1377,14736.471,1716.3782,999.45746,35510.027,10264.021
5165,204.1383369,2.3006222,,,,15,197,[M+NH4]+,,2,5165;5214,186.10452,20.647215,6.1683197,0,0,113208.25,3469.2168,78847.25,25122.773,74052.16,20904.252,10296.456,105796.97,46212.582
1079,205.0529258,0.7083552,,,,13,64,[M+H]+,,2,1079;1081,204.0456,0,0,0,0,6425.476,4884.389,7087.661,5882.582,7083.541,17125.826,4698.9736,12457.335,5587.9185
404,205.0686532,0.48993805,,,,13,22,[M+Na]+,,2,404;398,182.07965,153.0503,0,107.95794,0,1872.6598,20779.613,8679.586,12494.253,16727.363,17658.814,27146.29,105039.93,5502.027
2606,205.0973245,1.5605081,,,,15,109,[M+H]+,,2,2530;2606,204.08995,0,0,0,0,176429.6,242609.72,719438.6,491709.34,1456261.9,462493,287800.84,757634.94,272903.22
5215,205.1223374,2.3166935,,,,15,,,,,,,2274.3188,5787.2188,3124.3027,0,2611351.5,2698745.5,6371467.5,4487270.5,6108752.5,3533769.2,1674051.2,3140029,5010976
5919,205.1224238,2.6504252,,,,15,223,[M+H]+,,2,5920;5919,204.11501,846.26416,3255.9556,882.4041,0,617308.8,762305.4,1895667.8,1892591.2,2861662,835824.75,395370.03,1643343.1,2233216.2
10179,205.1224459,4.706714,,,,55,341,[M+H]+,,3,10177;10175;10179,204.11506,439.26218,448.00482,156.13011,0,21183.678,31497.682,90084.68,100776.22,334679.66,42108.94,16919.06,225707.53,147900.6
6947,205.1224479,3.0191078,,,,15,256,[M+H]+,,2,6925;6947,204.11509,1573.3179,2576.3083,1359.8226,0,836725.06,399530.53,1776954.1,1142215.8,1857285.5,1528844.2,766718.56,1296363.6,643003.56
10519,205.1224902,4.9014225,,,,93,350,[M+H]+,,2,10519;10523,204.11507,1985.0193,1881.9934,49.07612,0,4009.5098,8028.0957,17092.398,13599.863,47660.473,8957.945,3016.6172,28161.203,15210.513
11115,205.1224944,5.2785826,,,,,,,,,,,3163.8635,616.49774,473.53137,0,1336.1124,1039.0657,3301.4067,8411.802,7607.799,6469.9893,8701.094,155108.58,2646.8801
6394,205.1315683,2.8410594,,,,15,243,[M+Na]+,,2,6394;6389,182.14218,8560.02,6653.58,8362.026,5813.266,265.18872,798.44525,173.16002,86.4432,227.2264,0,692.35034,0,296.3839
340,205.1553725,0.47515303,,,,13,15,[M+H]+,,3,340;335;303,204.14809,0,0,0,0,7172.0938,7847.8486,10767.953,13931.051,14426.251,6353.7666,4525.764,17320.934,17684.63
8891,205.1799734,3.9823864,,,,69,,,,,,,0,0,0,0,0,54128.777,61276.555,154464.9,50717.79,135484.3,22.979134,44198.82,0
3236,206.0449634,1.7185302,,,,15,,,,,,,0,0,0,0,4811.768,32472.64,75704.84,47828.625,111964.33,41490.05,17557.533,23954.84,16705.266
12562,206.154064,6.504875,,,,,,,,,,,5.7987413,10.163128,0,0,31434.016,3103.7876,19291.402,28343.723,162184.25,5402.1025,2064.4604,187160.11,111635.625
2272,207.1107756,1.4676771,,,,15,105,[M+Na]+,,2,2279;2272,184.12147,0,0,0,0,5182.5728,4120.2783,61583.402,33196.473,45590.14,34993.223,13824.174,13247.389,6730.066
2723,207.1227372,1.5815516,,,,15,,,,,,,0,0,0,0,127.07356,1060.1033,236684.95,185741.3,71888.78,1222.9338,86688.28,3123.9048,29007.58
11425,207.1379488,5.628563,,,,62,375,[M+H]+,,3,11432;11437;11425,206.13066,7.532981,28.500345,0,0,217161.53,407346.7,540541.3,1009149.75,2719672.8,216733.56,185872.45,1460935.4,1909343.2
8706,207.1379655,3.8812854,,,,85,,,,,,,0,0,0,0,2455.031,1387.004,6749.5493,5915.158,31468.36,4917.1694,688.6786,23856.553,13616.875
10884,207.1380901,5.1855907,,,,65,356,[M+H]+,,2,10884;10870,206.13069,0,0,0,0,1330.7523,5294.242,6997.8203,13044.257,44356.355,3536.5972,2013.8267,25499.922,19730.07
3407,207.1492841,1.7624981,,,,15,,,,,,,0,0,0,0,8083.8965,157909.58,0,8150.6353,879.3707,33196.117,0,218729.25,1387.4618
1627,208.042729,0.9781614,,,,13,91,[M+H]+,,2,1644;1627,207.0354,66.897285,0,0,0,170462.84,0,0,644147.3,150031.98,11233.79,309858.9,1579953.9,352218.62
3485,208.0427332,1.782773,,,,15,138,[M+H]+,,2,3485;3494,207.03538,110.930084,0,6.57079,0,222951.12,63.980377,0,875002,212206.19,28250.73,338059.2,1654062,715612
406,208.0489297,0.4885337,,,,13,21,[M+K]+,,2,367;406,169.08577,0,0,0,0,3187.308,393.95892,2865.36,1964.7894,1466.3558,663.79175,127.82907,7561.402,4778.508
982,208.0636955,0.66577464,,,,13,55,[M+NH4]+,,2,982;969,190.02999,0,0,0,0,4881.5806,5240.6924,9539.698,11438.828,10637.728,6867.1973,8290.161,14591.249,6172.5635
7685,208.0968285,3.3527818,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,384316.97,0
764,209.0560334,0.63441306,,,,13,45,[M+H]+,,2,763;764,208.0487,0,0,0,0,10094.243,6493.4185,3256.354,4892.406,3302.9634,4299.9575,4144.186,11813.9375,8006.545
1531,209.0921202,0.9096812,,,,13,,,,,,,0,0,0,0,71224.07,29346.836,86440.734,227559.14,252238.95,77777.46,89360.05,97793.87,31403.05
1768,209.101979,1.0383729,,,,13,,,,,,,0,0,0,0,72.03204,738.1212,165411.33,97538.3,27728.701,285.9808,48103.402,0,16601.865
6123,209.1172353,2.7352595,,,,15,237,[M+H]+,,2,6123;6246,208.11,5.0786314,0,0,0,5209.07,3304.6733,8788.872,5561.6733,22566.459,29165.33,2163.8796,14861.562,5328.9575
5676,209.1173003,2.580078,,,,15,,,,,,,0,0,0,0,5208.0317,4070.332,45926.75,10017.234,25218.576,39747.434,6898.2363,26246.768,7303.166
11065,209.1173248,5.301757,,,,77,,,,,,,0,0,0,0,24900.781,5409.002,31812.973,25756.365,199596.72,38680.527,50383.305,30952.57,58429.863
2811,211.0578359,1.6058875,,,,15,,,,,,,0,0,0,0,8574.309,9471.676,13313.713,7755.0205,4425.6875,42081.965,6688.482,26308.75,5117.828
802,211.0694182,0.6378982,,,,13,47,[M+Na]+,,2,802;756,188.08013,0,0,0,0,678.91864,971.2312,4276.7383,26953.049,4911.6553,7653.8364,3757.1824,1675.6244,3392.2847
3231,211.0826264,1.7169532,,,,15,,,,,,,0,0,0,0,5216.0503,16231.776,46884.246,4544.266,9272.865,1699.3937,0,4745.7725,1135.9515
346,211.1424809,0.46662533,,,,13,14,[M+Na]+,,3,336;346;377,188.15307,0,0,0,0,2819.9585,6358.8657,2472.7693,3943.3665,1491.2106,2161.1052,5476.6133,233.8541,2677.2878
11565,212.0387371,5.6731095,,,,,,,,,,,0,0,0,0,0,0,0,231717.98,0,0,0,0,0
12434,212.0388949,6.437536,,,,,,,,,,,0,0,0,0,0,0,0,138554.22,0,0,0,0,0
696,212.1029074,0.58933985,,,,13,,,,,,,18.839539,6.3911266,0,0,7739.3916,8381.403,12298.096,43135.188,8628.153,4753.8765,2467.245,16436.824,24835.791
410,212.8524948,0.49393114,,,,13,23,[M+K]+,,2,395;410,173.88937,0,0,0,0,16239.671,2232.5103,5261.6807,1470.2493,6514.59,1888.7524,23.246975,41570.234,33064.547
1559,213.0980585,0.9269467,,,,13,,,,,,,0,0,0,0,4213.236,15688.034,51117.082,6785.1963,6143.102,173.43626,0,4693.65,0
2097,213.0981575,1.2932358,,,,41,,,,,,,0,0,0,0,14986.997,32440.074,138415.6,23278.986,20608.182,2455.39,934.01917,10175.584,74.55628
2121,213.1232302,1.3166738,,,,41,,,,,,,0,0,0,0,884.11816,6284.1484,27636.121,48912.38,7457.893,2090.2034,3372.7217,5350.8843,11356.875
7195,213.1484691,3.1008239,,,,15,,,,,,,0,0,0,25.377712,20.211214,88.52853,28890.744,16381.829,7350.741,5772.0107,127.89246,7263.5454,2221.3894
2874,214.0534362,1.6327226,,,,15,,,,,,,0,0,0,0,2746.3225,0,0,10267.82,3351.6665,1087.09,63814.29,21893.3,26924.908
298,214.0570907,0.4683327,,,,13,16,[M+Na]+,,3,367;283;298,191.06781,0,0,0,0,9185.078,5276.8867,15230.167,17657.26,4833.0464,4543.944,15036.037,142.1301,3949.037
856,215.0164568,0.6495993,,,,13,52,[M+H]+,,2,856;821,214.00916,0,0,0,0,59223.59,111736.16,68910.97,123506.26,123839.94,322769.1,184822.48,24932.3,69043.46
1253,215.1027526,0.7880752,,,,13,72,[M+H]+,,2,1237;1253,214.09546,0,0,0,0,3450.1738,11576.304,12804.327,23137.229,4441.4033,4454.7065,4727.109,9349.812,21210.691
946,215.1391693,0.66497475,,,,13,,,,,,,367.02917,9.426352,7.365589,0,23665.816,23419.084,77060.4,64263.42,50550.676,44423.45,17665.646,48297.56,52837.52
13540,215.1794603,7.046323,,,,61,,,,,,,0,0,0,0,2266.3892,1844.0559,5084.476,5482.792,4331.5054,11449.296,1925.7107,43698.645,0
260,216.0152771,0.4650677,,,,13,10,[M+K]+,,3,260;250;276,177.05209,0,0,0,0,21937.5,6794.3535,11992.636,14794.411,23727.412,8914.964,16550.287,9368.648,6854.352
365,216.9234478,0.47823212,,,,13,18,[M+Na]+,,2,373;365,193.93424,0,0,0,0,0,1567.122,762.7312,1423.5714,532.19476,3020.621,12595.216,0,0
5146,217.0639531,2.2917764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,289157.06,0
7686,217.0640693,3.3527818,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,484546.2,0
8060,217.0641256,3.5480409,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,85291.664,0
5493,217.0859042,2.4939582,,,,15,,,,,,,0,0,0,0,12586.6045,10216.264,45753.477,28709.879,41359.875,13886.795,8130.9365,36665.707,24152.945
7767,217.0861312,3.3736126,,,,85,,,,,,,0,0,0,0,37372.547,36003.59,127218.305,84096.01,115016.66,66308.73,25168.14,133403.55,40860.637
1727,217.1049945,1.0169723,,,,13,94,[M+Na]+,,3,1727;1730;1719,194.1155,0,0,0,0,16.063805,513.135,204302.14,70016.805,11291.222,1685.8269,158246.52,0,1208.8237
1198,217.1184313,0.77488124,,,,13,,,,,,,0,0,0,0,7912.248,11744.0205,29588.145,70600.21,22884.703,41937.79,15707.611,21892.977,11923.482
6698,217.1225503,2.9392755,,,,15,,,,,,,0,0,0,0,2576.7761,1335.2224,7044.3237,10421.35,11706.526,6176.5547,14059.442,82569.305,6680.354
761,217.1299284,0.6323471,,,,13,,,,,,,0,0,0,0,6384.462,9500.023,24668.951,95960.664,38931.12,15818.102,9956.344,38358.254,25730.035
762,217.1548932,0.59459627,,,,13,,,,,,,8.086056,25.452436,100.30645,7.0746126,15482.149,554.67255,80764.14,58828.758,18132.754,2779.2305,9917.206,20892.646,135941.12
5430,218.1175176,2.4341776,,,,15,,,,,,,0,0,0,0,56435.867,2012.6216,30694.184,11484.5205,39125.098,1640.5159,3223.713,58214.613,25543.764
1499,218.1387275,0.85788983,,,,13,,,,,,,0,0,0,0,13084.454,4118.169,22869.938,0,2687.5664,6802.322,10277.293,389466.34,0
1106,218.1388047,0.72381854,,,,13,,,,,,,0,0,0,0,324498.22,57270.61,81120.664,68045.86,89249.97,86178.82,269336.44,271214.75,11910.259
47,218.983942,0.43172896,,,,13,,,,,,,0,0,0,0,20186.146,27791.576,27345.03,15955.896,15041.74,35880.91,12719.893,27900.932,13402.463
390,219.0271564,0.48346105,,,,13,24,[M+K]+,,2,390;431,180.064,0,0,0,0,207.27747,2616.0762,1083.5442,1916.4801,1539.2999,4823.9214,950.0932,1134.5449,1242.1687
5404,219.1015304,2.4243746,,,,15,,,,,,,6304.5967,4528.084,1360.3644,0,1402189.1,1292704.6,2955016.8,2616640.8,3772534.8,1549331.6,1015852.5,2568530,2785665.2
7420,219.1016074,3.236637,,,,85,,,,,,,6554.7163,5194.7295,2388.0857,0,2247377.2,2371478,6050286,4643199,6486778,3669215.8,1746104.2,8833480,3190893.5
6379,219.1016702,2.7926474,,,,15,,,,,,,5705.445,2955.8381,1010.98987,0,14231.329,18608.305,33192.62,38829.19,113502.73,11219.756,5808.396,53350.152,23703.037
3638,219.1127204,1.8509427,,,,15,,,,,,,7.4560738,6.658149,0,0,54366.137,95649.88,60324.555,43257.938,67912.54,73250.195,30241.434,161123.92,89910.89
2213,219.1127842,1.4099547,,,,15,,,,,,,7.353613,0,0,0,44.642796,2852.4482,63305.16,25463.46,17634.547,9726.055,3373.9316,11506.993,3577.335
11200,219.1379612,5.4189262,,,,31,,,,,,,6.5960345,0,0,0,550.7039,87.648254,404.53015,5120.5957,6353.9556,486.21567,7555.8223,81627.195,5445.5015
10479,219.1380817,4.884807,,,,93,349,[M+H]+,,2,10479;10478,218.13072,6.15206,0,0,0,44731.52,15370.02,121127.055,156674.81,235250.3,34417.21,194684.16,1832390.6,146692.83
598,219.170825,0.55394536,,,,13,,,,,,,0,0,0,0,0,74936.664,72448.28,9409.238,68002.6,108954.22,97216.07,349168.8,7796.1504
7687,220.0425525,3.3527818,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,320989.66,0
4256,220.060454,2.0144994,,,,15,,,,,,,0,0,0,0,8461.7,58692.64,13234.521,17204.836,65386.867,94501.02,6611.069,36379.273,15448.627
3645,220.0967316,1.8447675,,,,15,,,,,,,0,0,0,0,22593.154,47118.22,25420.033,15391.555,42402.816,37241.72,10608.293,66554.78,46489.88
1707,220.1179563,1.0065932,,,,13,93,[M+H]+,,3,1707;1711;1724,219.11071,0,0,0,0,78829.71,87082.87,115499.94,101556.84,199684.98,448800.56,82939.22,94142.68,233917.02
992,220.1192037,0.65865874,,,,13,,,,,,,0,0,0,0,2557.272,397.35046,11109.055,1965.93,33032.05,14235.851,6090.6084,2107.73,548.00964
5143,220.136429,2.2972298,,,,15,196,[M+NH4]+,,2,5143;5158,202.10268,0,0,0,0,51681.773,40134.17,63029.445,40227.363,85289.375,137284.55,32061.807,124753.09,33649.66
398,221.0430151,0.482234,,,,13,22,[M+K]+,,2,404;398,182.07965,0,0,0,0,710.9819,5112.9746,1276.0471,1511.3477,1956.9443,2484.6086,2768.2678,35398.695,2140.696
1163,221.0921159,0.7567589,,,,13,,,,,,,0,0,0,0,19009.576,24440,62250.69,81754.41,80415.75,37415.582,22786.918,254911.2,56831.36
1811,221.0921918,1.0645025,,,,40,,,,,,,0,0,0,0,1372.0298,13791.513,73665.72,12985.648,205561.39,42361.027,4779.8926,107486.11,1579.755
2838,221.1020705,1.6148218,,,,15,,,,,,,0,0,0,0,269.2677,1500.0663,35129.984,97194.05,172440.36,1172.3911,27991.672,2130.29,67888.96
7247,221.1172188,3.1305413,,,,15,,,,,,,10.033435,0,5.782426,0,72762.67,111709.44,522403.9,343032.6,409434.28,178115.86,50924.574,265107.75,296379.75
4808,221.1172913,2.1621797,,,,15,189,[M+H]+,,2,4807;4808,220.10994,0,7.1567063,0,0,7892.1743,9206.539,19919.594,14862.505,17502.422,21628.975,4886.053,18107.328,7688.8667
5648,221.1286055,2.5471048,,,,15,,,,,,,0,0,0,0,0,245.87494,2965.6318,7111.7305,1234.2267,0,0,578489.06,0
